127.0.0.1 - - [06/Apr/2018:08:48:58 +0000] "GET /2018/04/06/hello-world/ HTTP/1.1" 200 18837 "http://td20180406.local/2018/04/06/hello-world/" "WordPress/4.8.1; http://td20180406.local"
127.0.0.1 - - [06/Apr/2018:08:49:00 +0000] "POST /wp-cron.php?doing_wp_cron=1523004539.8154749870300292968750 HTTP/1.1" 499 0 "http://td20180406.local/wp-cron.php?doing_wp_cron=1523004539.8154749870300292968750" "WordPress/4.8.1; http://td20180406.local"
127.0.0.1 - - [06/Apr/2018:08:59:16 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local HTTP/1.0" 200 4587 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:08:59:44 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&create= HTTP/1.0" 200 22547 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:08:59:45 +0000] "GET /local-adminer-HkXUE2NiG.php?file=plus.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 80 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:08:59:45 +0000] "GET /local-adminer-HkXUE2NiG.php?file=up.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 79 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:08:59:45 +0000] "GET /local-adminer-HkXUE2NiG.php?file=down.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 79 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:08:59:45 +0000] "GET /local-adminer-HkXUE2NiG.php?file=cross.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 82 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:04:40 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&create= HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:04:40 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&table=Pokemon HTTP/1.0" 200 5329 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:06:15 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 200 5418 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&table=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:07:51 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:07:51 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 200 5877 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:09 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:09 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 200 5872 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:18 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:18 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon HTTP/1.0" 200 13161 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:25 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:08:25 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon HTTP/1.0" 200 12618 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:21:05 +0000] "GET /basepokemon.php HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:28:48 +0000] "GET /basepokemon.php HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:31:03 +0000] "GET /basepokemon.php HTTP/1.0" 200 93 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:31:11 +0000] "GET /basepokemon.php HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:38:38 +0000] "GET /basepokemon.php HTTP/1.0" 200 8 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:40:21 +0000] "GET /basepokemon.php HTTP/1.0" 200 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:42:13 +0000] "GET /basepokemon.php HTTP/1.0" 200 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:42:14 +0000] "GET /basepokemon.php HTTP/1.0" 200 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:44:35 +0000] "GET /basepokemon.php HTTP/1.0" 200 24 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:52:46 +0000] "GET /basepokemon.php HTTP/1.0" 200 4542 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:56:00 +0000] "GET /basepokemon.php HTTP/1.0" 200 120 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:58:35 +0000] "GET /basepokemon.php HTTP/1.0" 200 4578 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:09:59:36 +0000] "GET /basepokemon.php HTTP/1.0" 200 120 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:01:47 +0000] "GET /basepokemon.php HTTP/1.0" 200 4594 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:06:33 +0000] "GET /basepokemon.php HTTP/1.0" 200 4552 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:07:52 +0000] "GET /basepokemon.php HTTP/1.0" 200 119 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:08:04 +0000] "GET /basepokemon.php HTTP/1.0" 200 119 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:08:05 +0000] "GET /basepokemon.php HTTP/1.0" 200 119 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:08:48 +0000] "GET /basepokemon.php HTTP/1.0" 200 4706 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:09:14 +0000] "GET /basepokemon.php HTTP/1.0" 200 120 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:10:01 +0000] "GET /basepokemon.php HTTP/1.0" 200 4794 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:11:15 +0000] "GET /basepokemon.php HTTP/1.0" 200 4794 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:11:16 +0000] "GET /basepokemon.php HTTP/1.0" 200 4794 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:11:29 +0000] "GET /basepokemon.php HTTP/1.0" 200 4814 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:12:23 +0000] "GET /basepokemon.php HTTP/1.0" 200 4814 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:12:32 +0000] "GET /basepokemon.php HTTP/1.0" 200 4802 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:17:08 +0000] "GET /basepokemon.php HTTP/1.0" 200 4546 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:17:39 +0000] "GET /basepokemon.php HTTP/1.0" 200 4546 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:17:40 +0000] "GET /basepokemon.php HTTP/1.0" 200 4546 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:17:41 +0000] "GET /basepokemon.php HTTP/1.0" 200 4546 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:17:42 +0000] "GET /basepokemon.php HTTP/1.0" 200 4546 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:18:49 +0000] "GET /basepokemon.php HTTP/1.0" 200 4582 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:20:53 +0000] "GET /basepokemon.php HTTP/1.0" 200 4582 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:21:14 +0000] "GET /basepokemon.php HTTP/1.0" 200 4590 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:22:17 +0000] "GET /basepokemon.php HTTP/1.0" 200 155 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:23:03 +0000] "GET /basepokemon.php HTTP/1.0" 200 202 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:24:00 +0000] "GET /basepokemon.php HTTP/1.0" 200 4454 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:24:10 +0000] "GET /basepokemon.php HTTP/1.0" 200 4430 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:25:47 +0000] "GET /basepokemon.php HTTP/1.0" 200 202 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:27:09 +0000] "GET /basepokemon.php HTTP/1.0" 200 4430 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:30:09 +0000] "GET /basepokemon.php HTTP/1.0" 200 4430 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:30:40 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 200 5421 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:30:54 +0000] "POST /local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon HTTP/1.0" 302 0 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:30:54 +0000] "GET /local-adminer-HkXUE2NiG.php?username=&db=local&select=Pokemon HTTP/1.0" 200 13173 "http://td20180406.local/local-adminer-HkXUE2NiG.php?username=&db=local&edit=Pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:30:58 +0000] "GET /basepokemon.php HTTP/1.0" 200 5000 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:36:10 +0000] "GET /basepokemon.php HTTP/1.0" 200 5027 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:38:34 +0000] "GET /basepokemon.php HTTP/1.0" 200 5027 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
127.0.0.1 - - [06/Apr/2018:10:38:35 +0000] "GET /basepokemon.php HTTP/1.0" 200 5027 "http://td20180406.local/basepokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
